파일명,원본 단어,ratio(plain)_교정,ratio(plain)_유사도,ratio(jamo)_교정,ratio(jamo)_유사도,jaro(plain)_교정,jaro(plain)_유사도,jaro(jamo)_교정,jaro(jamo)_유사도,distance(plain)_교정,distance(plain)_유사도,distance(jamo)_교정,distance(jamo)_유사도
recipt17_bin_raw.txt,동국대학교소비자생혹,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt17_bin_raw.txt,별동조합,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt17_bin_raw.txt,김상경,,0.0,,0.0,,0.0,금액,0.7037037037037037,,0.0,,0.0
recipt17_bin_raw.txt,색록요,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt17_bin_raw.txt,필동로,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt17_bin_raw.txt,장충동,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt17_bin_raw.txt,동국,,0.0,,0.0,,0.0,총금액,0.7037037037037037,,0.0,,0.0
recipt17_bin_raw.txt,맨버,,0.0,,0.0,,0.0,가맹번호,0.7333333333333334,,0.0,,0.0
recipt17_bin_raw.txt,훈지독수,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt17_bin_raw.txt,합겨금액,합계금액,0.75,합계금액,0.9090909090909091,합계금액,0.8333333333333334,합계금액,0.9393939393939394,합계금액,0.75,합계금액,0.9090909090909091
recipt17_bin_raw.txt,우리체크,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt17_bin_raw.txt,맨주심,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt17_bin_raw.txt,비씨카드사,,0.0,,0.0,,0.0,카드,0.7999999999999999,,0.0,,0.0
recipt17_bin_raw.txt,갑사한니다,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt1_bin_raw.txt,둘국대라교소비자생,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt1_bin_raw.txt,업동조입,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt1_bin_raw.txt,갑순일,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt1_bin_raw.txt,서울특별시,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt1_bin_raw.txt,중구,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt1_bin_raw.txt,필동로,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt1_bin_raw.txt,번호,,0.0,카드번호,0.7142857142857143,,0.0,,0.0,,0.0,,0.0
recipt1_bin_raw.txt,단말번호,,0.0,,0.0,,0.0,가맹번호,0.7787878787878788,,0.0,,0.0
recipt1_bin_raw.txt,서치즈손밥,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt1_bin_raw.txt,삼경김치철판,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt1_bin_raw.txt,신육승인,신용승인,0.75,신용승인,0.8333333333333334,신용승인,0.8333333333333334,신용승인,0.8555555555555556,신용승인,0.75,신용승인,0.8333333333333334
recipt1_bin_raw.txt,카드명침,카드명칭,0.75,카드명칭,0.9,카드명칭,0.8333333333333334,카드명칭,0.9333333333333332,카드명칭,0.75,카드명칭,0.9
recipt1_bin_raw.txt,카카오,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt1_bin_raw.txt,가볍번호,가맹번호,0.75,가맹번호,0.7,가맹번호,0.8333333333333334,가맹번호,0.7999999999999999,가맹번호,0.75,가맹번호,0.7
recipt1_bin_raw.txt,매입사,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt1_bin_raw.txt,국민카,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt1_bin_raw.txt,거래임,,0.0,거래일시,0.75,거래일시,0.7222222222222222,거래일시,0.8412698412698413,,0.0,,0.0
recipt1_bin_raw.txt,바부기간,할부기간,0.75,할부기간,0.8421052631578947,할부기간,0.8333333333333334,할부기간,0.8546296296296297,할부기간,0.75,할부기간,0.8
recipt1_bin_raw.txt,시물,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt1_bin_raw.txt,감사합니다,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt2_bin_raw.txt,동국학교,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt2_bin_raw.txt,플바켓,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt2_bin_raw.txt,유원품,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt2_bin_raw.txt,담담,,0.0,담당,0.8333333333333334,,0.0,담당,0.888888888888889,,0.0,담당,0.8333333333333334
recipt2_bin_raw.txt,관리자,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt2_bin_raw.txt,테이다,,0.0,,0.0,테이블,0.7777777777777777,테이블,0.746031746031746,,0.0,,0.0
recipt2_bin_raw.txt,모장,,0.0,포장,0.8,,0.0,포장,0.8666666666666667,,0.0,포장,0.8
recipt2_bin_raw.txt,염수,,0.0,영수,0.8,,0.0,영수,0.8666666666666667,,0.0,영수,0.8
recipt2_bin_raw.txt,번호,,0.0,카드번호,0.7142857142857143,,0.0,,0.0,,0.0,,0.0
recipt2_bin_raw.txt,카페라떼,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt2_bin_raw.txt,주문함계,주문합계,0.75,주문합계,0.9,주문합계,0.8333333333333334,주문합계,0.9333333333333332,주문합계,0.75,주문합계,0.9
recipt2_bin_raw.txt,가액,,0.0,금액,0.7272727272727273,,0.0,금액,0.8222222222222223,,0.0,,0.0
recipt2_bin_raw.txt,현제금액,결제금액,0.75,결제금액,0.8181818181818181,결제금액,0.8333333333333334,결제금액,0.8787878787878789,결제금액,0.75,결제금액,0.8181818181818181
recipt2_bin_raw.txt,중인,,0.0,,0.0,,0.0,승인,0.7777777777777777,,0.0,,0.0
recipt2_bin_raw.txt,국민카드,,0.0,,0.0,,0.0,신용카드,0.7333333333333334,,0.0,,0.0
recipt2_bin_raw.txt,승인임시,승인일시,0.75,승인일시,0.9090909090909091,승인일시,0.8333333333333334,승인일시,0.9393939393939394,승인일시,0.75,승인일시,0.9090909090909091
recipt2_bin_raw.txt,카드면호,카드번호,0.75,카드번호,0.7777777777777778,카드,0.8333333333333334,카드번호,0.8518518518518517,카드번호,0.75,카드번호,0.7777777777777778
recipt2_bin_raw.txt,숨인번호,승인번호,0.75,승인번호,0.8181818181818181,승인번호,0.8333333333333334,승인번호,0.8787878787878789,승인번호,0.75,승인번호,0.8181818181818181
recipt2_bin_raw.txt,임시붕,,0.0,일시불,0.75,,0.0,일시불,0.8333333333333334,,0.0,일시불,0.75
recipt2_bin_raw.txt,가행번호,가맹번호,0.75,가맹번호,0.9,가맹번호,0.8333333333333334,가맹번호,0.9333333333333332,가맹번호,0.75,가맹번호,0.9
recipt2_bin_raw.txt,국민카드,,0.0,,0.0,,0.0,신용카드,0.7333333333333334,,0.0,,0.0
recipt2_bin_raw.txt,습인금액,승인금액,0.75,승인금액,0.9166666666666666,승인금액,0.8333333333333334,승인금액,0.9444444444444443,승인금액,0.75,승인금액,0.9166666666666666
recipt3_bin_raw.txt,교직원식당,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt3_bin_raw.txt,전병볕,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt3_bin_raw.txt,설울특별시,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt3_bin_raw.txt,중구,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt3_bin_raw.txt,당촌동오가,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt3_bin_raw.txt,필동로,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt3_bin_raw.txt,대학교,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt3_bin_raw.txt,상품명,품명,0.8,품명,0.8,,0.0,품명,0.7777777777777777,,0.0,,0.0
recipt3_bin_raw.txt,식권,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt3_bin_raw.txt,상품명,품명,0.8,품명,0.8,,0.0,품명,0.7777777777777777,,0.0,,0.0
recipt3_bin_raw.txt,표시는,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt3_bin_raw.txt,부가세면세,,0.0,,0.0,부가세액,0.7833333333333333,부가세액,0.7373737373737373,,0.0,,0.0
recipt3_bin_raw.txt,품목업니다,,0.0,,0.0,,0.0,품명,0.7393162393162394,,0.0,,0.0
recipt3_bin_raw.txt,부가세,부가세액,0.8571428571428572,부가세액,0.8,부가세액,0.9166666666666666,부가세액,0.8888888888888888,부가세액,0.75,,0.0
recipt3_bin_raw.txt,부가세,부가세액,0.8571428571428572,부가세액,0.8,부가세액,0.9166666666666666,부가세액,0.8888888888888888,부가세액,0.75,,0.0
recipt3_bin_raw.txt,면세,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt3_bin_raw.txt,올금액,금액,0.8,금액,0.8,총금액,0.7777777777777777,총금액,0.8842592592592592,,0.0,총금액,0.7777777777777778
recipt3_bin_raw.txt,결제소단별결제내역,,0.0,,0.0,,0.0,결제수단,0.7637681159420291,,0.0,,0.0
recipt3_bin_raw.txt,카드결제,,0.0,,0.0,카드,0.8333333333333334,카드,0.8148148148148149,,0.0,,0.0
recipt3_bin_raw.txt,매출전문,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt3_bin_raw.txt,객용,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt3_bin_raw.txt,후리체크,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt3_bin_raw.txt,부가세,부가세액,0.8571428571428572,부가세액,0.8,부가세액,0.9166666666666666,부가세액,0.8888888888888888,부가세액,0.75,,0.0
recipt3_bin_raw.txt,매출표,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt3_bin_raw.txt,최미선,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt4_bin_raw.txt,동국대화교소비자생,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt4_bin_raw.txt,최조합,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt4_bin_raw.txt,합순일,,0.0,,0.0,,0.0,할인,0.7296296296296297,,0.0,,0.0
recipt4_bin_raw.txt,서물특별시,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt4_bin_raw.txt,중구,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt4_bin_raw.txt,필동로,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt4_bin_raw.txt,번호,,0.0,카드번호,0.7142857142857143,,0.0,,0.0,,0.0,,0.0
recipt4_bin_raw.txt,단말번호,,0.0,,0.0,,0.0,가맹번호,0.7787878787878788,,0.0,,0.0
recipt4_bin_raw.txt,치즈불닭,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt4_bin_raw.txt,철만,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt4_bin_raw.txt,카드명침,카드명칭,0.75,카드명칭,0.9,카드명칭,0.8333333333333334,카드명칭,0.9333333333333332,카드명칭,0.75,카드명칭,0.9
recipt4_bin_raw.txt,하나체크카드,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt4_bin_raw.txt,가볍번호,가맹번호,0.75,가맹번호,0.7,가맹번호,0.8333333333333334,가맹번호,0.7999999999999999,가맹번호,0.75,가맹번호,0.7
recipt4_bin_raw.txt,매입사,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt4_bin_raw.txt,하나카드,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt4_bin_raw.txt,한부기간,할부기간,0.75,할부기간,0.9,할부기간,0.8333333333333334,할부기간,0.9333333333333332,할부기간,0.75,할부기간,0.9
recipt4_bin_raw.txt,일시품,,0.0,일시불,0.75,일시불,0.7777777777777777,일시불,0.8333333333333334,,0.0,일시불,0.75
recipt4_bin_raw.txt,감사합니다,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt5_bin_raw.txt,동국,,0.0,,0.0,,0.0,총금액,0.7037037037037037,,0.0,,0.0
recipt5_bin_raw.txt,남산렉,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt5_bin_raw.txt,리계,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt5_bin_raw.txt,유원숨,,0.0,,0.0,,0.0,영수,0.7666666666666666,,0.0,,0.0
recipt5_bin_raw.txt,선회번모,,0.0,전화번호,0.7,,0.0,전화번호,0.7999999999999999,,0.0,전화번호,0.7
recipt5_bin_raw.txt,사업시반오,,0.0,,0.0,,0.0,사업자번호,0.7962962962962963,,0.0,,0.0
recipt5_bin_raw.txt,만매,,0.0,판매,0.8,,0.0,판매,0.8666666666666667,,0.0,판매,0.8
recipt5_bin_raw.txt,관리자,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt5_bin_raw.txt,엉수,,0.0,영수,0.8,,0.0,영수,0.8666666666666667,,0.0,영수,0.8
recipt5_bin_raw.txt,번오,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt5_bin_raw.txt,눈처지스리볶이,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt5_bin_raw.txt,주문템계,주문합계,0.75,주문합계,0.7,주문합계,0.8333333333333334,주문합계,0.7999999999999999,주문합계,0.75,주문합계,0.7
recipt5_bin_raw.txt,발월,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt5_bin_raw.txt,월픽,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt5_bin_raw.txt,컴급바백,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt5_bin_raw.txt,실제,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt5_bin_raw.txt,키드,,0.0,카드,0.75,,0.0,카드,0.8333333333333334,,0.0,카드,0.75
recipt5_bin_raw.txt,이니가드,,0.0,,0.0,,0.0,신용카드,0.7277777777777779,,0.0,,0.0
recipt5_bin_raw.txt,숨인일시,승인일시,0.75,승인일시,0.8181818181818181,승인일시,0.8333333333333334,승인일시,0.8417508417508417,승인일시,0.75,승인일시,0.8181818181818181
recipt5_bin_raw.txt,습인번모,,0.0,승인번호,0.8181818181818181,,0.0,승인번호,0.8047138047138048,,0.0,승인번호,0.8181818181818181
recipt5_bin_raw.txt,원시,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt5_bin_raw.txt,가볍번모,,0.0,,0.0,,0.0,가맹번호,0.7333333333333334,,0.0,,0.0
recipt5_bin_raw.txt,하나카드,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt5_bin_raw.txt,진동벌번호,진동벨번호,0.8,진동벨번호,0.9285714285714286,진동벨번호,0.8666666666666667,진동벨번호,0.9267399267399267,진동벨번호,0.8,진동벨번호,0.9285714285714286
recipt6_bin_raw.txt,동국대막림관점,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt6_bin_raw.txt,표자,대표자,0.8,대표자,0.8,,0.0,대표자,0.8888888888888888,,0.0,,0.0
recipt6_bin_raw.txt,유출문증실발,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt6_bin_raw.txt,사월,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt6_bin_raw.txt,잘별휴,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt6_bin_raw.txt,필동로,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt6_bin_raw.txt,상품,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt6_bin_raw.txt,순가로로코국제로요구름트,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt6_bin_raw.txt,오개중퓨교중대로망큼,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt6_bin_raw.txt,과색부,,0.0,,0.0,,0.0,과세,0.7261904761904763,,0.0,,0.0
recipt6_bin_raw.txt,국액,,0.0,,0.0,,0.0,금액,0.7777777777777777,,0.0,,0.0
recipt6_bin_raw.txt,활금,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt6_bin_raw.txt,권제수단,결제수단,0.75,결제수단,0.8,결제수단,0.8333333333333334,결제수단,0.8666666666666667,결제수단,0.75,결제수단,0.8
recipt6_bin_raw.txt,어제국카드,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt6_bin_raw.txt,담당자,담당,0.8,담당,0.8571428571428572,담당,0.8888888888888888,담당,0.9166666666666666,,0.0,담당,0.75
recipt6_bin_raw.txt,중국,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt6_bin_raw.txt,가행문의,가맹문의,0.75,가맹문의,0.9,가맹문의,0.8333333333333334,가맹문의,0.8962962962962964,가맹문의,0.75,가맹문의,0.9
recipt6_bin_raw.txt,훨제,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt6_bin_raw.txt,영술중때,,0.0,영수증,0.736842105263158,,0.0,영수증,0.837121212121212,,0.0,,0.0
recipt6_bin_raw.txt,출양지,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt6_bin_raw.txt,형수출,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt6_bin_raw.txt,지갑시,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt6_bin_raw.txt,교환,,0.0,,0.0,교환/환불,0.7999999999999999,교환/환불,0.8055555555555557,,0.0,,0.0
recipt6_bin_raw.txt,의가,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt6_bin_raw.txt,위식트,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt6_bin_raw.txt,등속,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt6_bin_raw.txt,하앞스,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt6_bin_raw.txt,보로어다,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt6_bin_raw.txt,어저구제용트,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt6_bin_raw.txt,검색하세요,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt7_bin_raw.txt,중국대,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt7_bin_raw.txt,화교소비자생,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt7_bin_raw.txt,현동조합,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt7_bin_raw.txt,합순인,,0.0,,0.0,,0.0,단순변심,0.7394179894179894,,0.0,,0.0
recipt7_bin_raw.txt,주변,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt7_bin_raw.txt,중구,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt7_bin_raw.txt,필둘로,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt7_bin_raw.txt,스스,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt7_bin_raw.txt,번초,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt7_bin_raw.txt,단마,,0.0,단가,0.8,,0.0,단가,0.8666666666666667,,0.0,단가,0.8
recipt7_bin_raw.txt,번호,,0.0,카드번호,0.7142857142857143,,0.0,,0.0,,0.0,,0.0
recipt7_bin_raw.txt,데리야끼치권출밥,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt7_bin_raw.txt,삼경립치적판,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt7_bin_raw.txt,신용습인,신용승인,0.75,신용승인,0.9166666666666666,신용승인,0.8333333333333334,신용승인,0.9444444444444443,신용승인,0.75,신용승인,0.9166666666666666
recipt7_bin_raw.txt,크카드,카드,0.8,카드,0.8,카드명칭,0.7222222222222222,카드,0.8055555555555555,,0.0,,0.0
recipt7_bin_raw.txt,매입사,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt7_bin_raw.txt,국미카,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt7_bin_raw.txt,사라니다,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt8_bin_raw.txt,동국대학교소비지생활협동조합,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt8_bin_raw.txt,전병혼,,0.0,,0.0,,0.0,전화번호,0.7306878306878307,,0.0,,0.0
recipt8_bin_raw.txt,싶물교,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt8_bin_raw.txt,필동로,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt8_bin_raw.txt,길심,,0.0,,0.0,,0.0,일시불,0.7222222222222222,,0.0,,0.0
recipt8_bin_raw.txt,장총동,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt8_bin_raw.txt,동국,,0.0,,0.0,,0.0,총금액,0.7037037037037037,,0.0,,0.0
recipt8_bin_raw.txt,번호,,0.0,카드번호,0.7142857142857143,,0.0,,0.0,,0.0,,0.0
recipt8_bin_raw.txt,탈발련호,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt8_bin_raw.txt,명다처만,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt8_bin_raw.txt,하나카드,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt9_bin_raw.txt,동중대학림관점,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt9_bin_raw.txt,콤출렉렉습렉학생활업동주압,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt9_bin_raw.txt,사업,,0.0,,0.0,사업자번호,0.7999999999999999,사업자번호,0.8055555555555557,,0.0,,0.0
recipt9_bin_raw.txt,번호,,0.0,카드번호,0.7142857142857143,,0.0,,0.0,,0.0,,0.0
recipt9_bin_raw.txt,서물특놀시,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt9_bin_raw.txt,중구,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt9_bin_raw.txt,필통로,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt9_bin_raw.txt,상품,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt9_bin_raw.txt,쓰키스트러나유자켓,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt9_bin_raw.txt,기고주장살,,0.0,,0.0,,0.0,포장,0.7111111111111111,,0.0,,0.0
recipt9_bin_raw.txt,대정,,0.0,,0.0,,0.0,매장,0.7333333333333334,,0.0,,0.0
recipt9_bin_raw.txt,아일이,,0.0,,0.0,,0.0,승인일시,0.7453102453102454,,0.0,,0.0
recipt9_bin_raw.txt,빚월음컵,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt9_bin_raw.txt,쨌위듬,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt9_bin_raw.txt,매논냉수,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt9_bin_raw.txt,관쎄물물가액,,0.0,,0.0,물품가액,0.75,물품가액,0.7113636363636364,,0.0,,0.0
recipt9_bin_raw.txt,딸금,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt9_bin_raw.txt,카카오페이,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt9_bin_raw.txt,카카오웨이,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt9_bin_raw.txt,울치출드,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt9_bin_raw.txt,철번호,,0.0,,0.0,가맹번호,0.7222222222222222,사업자번호,0.75,,0.0,,0.0
recipt9_bin_raw.txt,담당자,담당,0.8,담당,0.8571428571428572,담당,0.8888888888888888,담당,0.9166666666666666,,0.0,담당,0.75
recipt9_bin_raw.txt,움국,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt9_bin_raw.txt,가행문의,가맹문의,0.75,가맹문의,0.9,가맹문의,0.8333333333333334,가맹문의,0.8962962962962964,가맹문의,0.75,가맹문의,0.9
recipt9_bin_raw.txt,불륭워,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt9_bin_raw.txt,양해,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt9_bin_raw.txt,탤흰질신,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt9_bin_raw.txt,숙하내,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt9_bin_raw.txt,카드영수,카드/영수증,0.8,카드/영수증,0.8181818181818181,카드/영수증,0.8888888888888888,카드/영수증,0.8974358974358975,,0.0,,0.0
recipt9_bin_raw.txt,통등출,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt9_bin_raw.txt,규팔월다가,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt9_bin_raw.txt,이마트,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt9_bin_raw.txt,으로,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt9_bin_raw.txt,보다,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt9_bin_raw.txt,심고빠돈,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt9_bin_raw.txt,해럿,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt9_bin_raw.txt,어어히퍼드,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
recipt9_bin_raw.txt,어에서,,0.0,,0.0,,0.0,영수,0.7000000000000001,,0.0,,0.0
recipt9_bin_raw.txt,검색하세요,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
